"Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples","p.left","p.right","q.left","q.right"
"CRYBG1 (202)",0.402750473570352,2.68993066069459,2.70608521293019,0.00702542325542544,0.0157395790288899,-3.31562973154001,263,0.996487288372287,0.00351271162771272,1,0.0160533185488022
"VPS26B (112936)",-0.209331565186402,4.5171811640067,-2.70598039651337,0.00702761056995444,0.0157426371110704,-3.3159073677747,263,0.00351380528497722,0.996486194715023,0.0154391297625898,1
"TRDMT1 (1787)",-0.160179864751562,1.96561514460758,-2.70523002841019,0.0070432872094904,0.0157759085455112,-3.31789462663331,263,0.0035216436047452,0.996478356395255,0.0154700195431946,1
"RBM12 (10137)",-0.136718364041631,5.52168216298118,-2.70458841407624,0.00705671673994429,0.0158041395963376,-3.31959343912648,263,0.00352835836997215,0.996471641630028,0.0154959606870261,1
"RCN2 (5955)",0.190165004534448,5.86518180748299,2.70428268243101,0.00706312406914891,0.015816639043138,-3.32040279177929,263,0.996468437965426,0.00353156203457446,1,0.0161356142219316
"CHRM4 (1132)",0.170286020757731,0.456559847717815,2.70404306781925,0.00706814942078492,0.015826041229416,-3.32103705291593,263,0.996465925289608,0.00353407471039246,1,0.0161432417694472
"CPLX1 (10815)",0.328432905181594,1.37262341817876,2.70338870736494,0.00708188949369361,0.0158549517562005,-3.32276886996071,263,0.996459055253153,0.00354094474684681,1,0.0161707648458099
"POLR3E (55718)",-0.14484308756942,4.88123406461372,-2.70319281669048,0.00708600742455951,0.015859517453786,-3.32328723092779,263,0.00354300371227975,0.99645699628772,0.0155567117128173,1
"RHBG (57127)",0.13306818926137,0.247115212782279,2.70319019171391,0.00708606262034163,0.015859517453786,-3.32329417682661,263,0.996456968689829,0.00354303131017082,1,0.01617338010249
"ZSWIM5 (57643)",0.218977115974958,0.863167000418041,2.70317347472077,0.00708641414018417,0.015859517453786,-3.32333841117863,263,0.996456792929908,0.00354320707009209,1,0.01617338010249
"RETN (56729)",-0.266625709782975,0.240016028462046,-2.70290786716688,0.00709200136183917,0.015870166460672,-3.32404119194152,263,0.00354600068091958,0.99645399931908,0.01556630062727,1
"SCGN (10590)",0.256581467881924,0.32345798847909,2.70258401725141,0.00709881911410587,0.0158835662833617,-3.3248979874133,263,0.996450590442947,0.00354940955705293,1,0.0161978299309229
"KCTD7 (154881)",-0.203379414615275,2.65776259196517,-2.70233816464766,0.00710399879120924,0.0158932982188746,-3.32554836214117,263,0.00355199939560462,0.996448000604395,0.0155890592456339,1
"NRL (4901)",-0.104106123151029,0.85612307009058,-2.70211922043258,0.00710861442054496,0.0159017661213967,-3.32612750537443,263,0.00355430721027248,0.996445692789727,0.0155956124761532,1
"LZTS1 (11178)",-0.38865641847095,1.24101371305802,-2.7016110135408,0.00711933849245877,0.0159238948591694,-3.32747161971067,263,0.00355966924622939,0.996440330753771,0.015615560964669,1
"PAX7 (5081)",0.184189927788663,0.194831013335092,2.70113468794138,0.00712940303302039,0.0159445434187082,-3.32873119056409,263,0.99643529848349,0.0035647015165102,1,0.0162637382821905
"RPS16 (6217)",-0.153451366822951,11.1657030849994,-2.70057316990661,0.00714128409936952,0.0159692492463883,-3.33021576241389,263,0.00357064204968476,0.996429357950315,0.0156601079952268,1
"MAML2 (84441)",0.28576937610008,2.20581871206116,2.7004348434229,0.00714421366123644,0.015973934399756,-3.33058143138207,263,0.996427893169382,0.00357210683061822,1,0.0162936414499298
"RANBP9 (10048)",-0.145933955200208,4.81422274423946,-2.69991931431399,0.00715514138004875,0.0159964996589575,-3.33194408291477,263,0.00357757069002437,0.996422429309976,0.0156869018071064,1
"TSGA10 (80705)",0.175921545372599,2.39424559708533,2.69978573104075,0.00715797541064046,0.0160009669852056,-3.3322971302273,263,0.99642101229468,0.00357898770532023,1,0.0163211387876728
"KBTBD12 (166348)",0.120050334244062,0.144355226215347,2.69836523109212,0.0071881745323809,0.0160665981608757,-3.33605031919049,263,0.99640591273381,0.00359408726619045,1,0.0163860935041558
"SRSF2 (6427)",-0.132480740842117,7.85126239058301,-2.69809606313859,0.00719390981615324,0.0160775402195234,-3.33676128757389,263,0.00359695490807662,0.996403045091923,0.0157682859537941,1
"KCNK13 (56659)",0.118784056608224,0.230439386704512,2.69781551439269,0.00719989197900685,0.0160890314049384,-3.33750224324115,263,0.996400054010497,0.00359994598950342,1,0.0164088966721556
"KLF15 (28999)",-0.225513770017107,0.798912738889185,-2.6967177158866,0.00722334348423976,0.0161395527150194,-3.34040091194727,263,0.00361167174211988,0.99638832825788,0.0158273214322751,1
"DENND4C (55667)",-0.177669288357834,3.56953728465811,-2.69667454214278,0.00722426717826885,0.0161397328580673,-3.34051488607556,263,0.00361213358913443,0.996387866410866,0.0158273214322751,1
"KCNIP2 (30819)",-0.166769241804157,1.16521866696931,-2.69660272762854,0.00722580387160907,0.0161412823008266,-3.34070446488328,263,0.00361290193580453,0.996387098064195,0.0158273214322751,1
"WNT6 (7475)",0.244245605772917,0.606727545706574,2.69654362866763,0.0072270686970663,0.0161422241438149,-3.3408604729837,263,0.996386465651467,0.00361353434853315,1,0.016466913013168
"SEH1L (81929)",-0.155626955834818,5.13560140377906,-2.69635970642861,0.007231006243199,0.0161477257100971,-3.34134596546523,263,0.0036155031215995,0.9963844968784,0.0158319364721709,1
"CPXM2 (119587)",-0.268626064263956,0.396323162339495,-2.69634978096852,0.00723121878983818,0.0161477257100971,-3.34137216440532,263,0.00361560939491909,0.996384390605081,0.0158319364721709,1
"SYNDIG1L (646658)",0.0486903495949639,0.0577492770661233,2.69604521224326,0.00723774364559095,0.0161604110509906,-3.34217604905899,263,0.996381128177204,0.00361887182279548,1,0.0164873113221315
"SEC31A (22872)",-0.168967787104531,6.34223444069597,-2.69572712650437,0.00724456373583233,0.0161737525549591,-3.34301551646282,263,0.00362228186791616,0.996377718132084,0.015857526658904,1
"NEMP1 (23306)",-0.178020506990233,4.40431279856253,-2.69538899459989,0.00725181997795518,0.0161880645589988,-3.34390778249425,263,0.00362590998897759,0.996374090011022,0.0158697807107881,1
"C6orf163 (206412)",-0.100271139663198,0.752101857139329,-2.69517198892453,0.00725648032082681,0.01619657913745,-3.34448036198527,263,0.00362824016041341,0.996371759839587,0.0158763496299324,1
"LOXL3 (84695)",-0.454990494511539,2.38803043142768,-2.69494092470238,0.00726144554300766,0.0162057721468103,-3.34508998629456,263,0.00363072277150383,0.996369277228496,0.015883582435482,1
"QRFP (347148)",0.0825259750201559,0.427243734080478,2.69465958757553,0.00726749518153393,0.0162173828832365,-3.34583217860183,263,0.996366252409233,0.00363374759076696,1,0.0165511453432412
"SLC16A8 (23539)",0.176080494956091,0.764644417305008,2.6939495672696,0.00728278303658337,0.0162496035492252,-3.34770493995463,263,0.996358608481708,0.00364139151829169,1,0.0165820169424777
"ZBTB47 (92999)",-0.278337185482018,2.1066184946825,-2.69304573060522,0.00730228592553402,0.0162912203424337,-3.35008821985505,263,0.00365114296276701,0.996348857037233,0.0159692668218441,1
"CR1L (1379)",0.0980491437037911,0.150091445105949,2.6927839891218,0.00730794252289254,0.0163019403004259,-3.35077824706261,263,0.996346028738554,0.00365397126144627,1,0.0166341387425513
"IPPK (64768)",0.119495815024075,3.143736473093,2.69272812235262,0.00730915039188995,0.0163022953703288,-3.35092551977721,263,0.996345424804055,0.00365457519594498,1,0.0166341387425513
"IDNK (414328)",-0.206030428504337,2.32899504369743,-2.69269785702642,0.0073098048192072,0.0163022953703288,-3.35100530222126,263,0.0036549024096036,0.996345097590396,0.0159820584123918,1
"GLYATL1 (92292)",-0.209473530576887,0.502737262495488,-2.69250049243492,0.00731407372790692,0.0163099158354164,-3.35152555373891,263,0.00365703686395346,0.996342963136047,0.0159877400601793,1
"ZNF552 (79818)",0.170005039964988,2.66996206814585,2.69238251829649,0.0073166265272751,0.0163137081572507,-3.35183651492562,263,0.996341686736362,0.00365831326363755,1,0.0166471949415444
"TRMU (55687)",-0.133974268160238,5.29637793417267,-2.69216525688861,0.00732132986533878,0.016322294042395,-3.35240914697602,263,0.00366066493266939,0.996339335067331,0.0159999473678134,1
"XKR6 (286046)",-0.233055253359147,1.06293418038293,-2.69173249501319,0.00733070652671408,0.0163407218010504,-3.35354963581651,263,0.00366535326335704,0.996334646736643,0.0160163048746991,1
"TIGD7 (91151)",0.198659508793041,1.80223337929668,2.69170499502623,0.00733130273449758,0.0163407218010504,-3.35362210250355,263,0.996334348632751,0.00366565136724879,1,0.0166766230452973
"MYADML2 (255275)",-0.10309702676773,0.236782248321873,-2.69166539737983,0.00733216129972123,0.016340732936189,-3.3537264471147,263,0.00366608064986062,0.996333919350139,0.0160163048746991,1
"ABHD13 (84945)",-0.121379510492211,2.59333267060898,-2.69145074177275,0.00733681708622229,0.0163492057151251,-3.35429206473527,263,0.00366840854311114,0.996331591456889,0.016022818423299,1
"MIS12 (79003)",-0.137146660784807,4.02479904294817,-2.69082324182885,0.00735044254251632,0.0163776620151225,-3.35594527566886,263,0.00367522127125816,0.996324778728742,0.0160489133250379,1
"IDI1 (3422)",-0.200204177687016,5.74203313584484,-2.68930517362067,0.00738349988983563,0.0164494032225082,-3.35994322577271,263,0.00369174994491781,0.996308250055082,0.0161174141266834,1
"ZNF177 (7730)",-0.189762653887752,1.25480375183402,-2.68893468028058,0.0073915880025327,0.0164655062509293,-3.3609186153755,263,0.00369579400126635,0.996304205998734,0.0161313908710084,1
"MBTPS2 (51360)",0.1734180988143,3.59317521706446,2.68883924969364,0.00739367260525723,0.0164682336655084,-3.36116983218698,263,0.996303163697371,0.00369683630262861,1,0.0168145008737282
"ITM2B (9445)",0.287683075529549,7.28304887047982,2.6885320386365,0.00740038697024192,0.0164812713073885,-3.36197849282606,263,0.996299806514879,0.00370019348512096,1,0.016825772940417
"RGPD6 (729540)",0.238709592669846,2.89705168413899,2.6881793585612,0.00740810186230103,0.0164965339132129,-3.36290672907199,263,0.996295949068849,0.00370405093115051,1,0.0168393139458431
"ARID4A (5926)",-0.143871232545192,2.99325410363751,-2.68686343868639,0.00743695156218308,0.0165588509777196,-3.36636911816451,263,0.00371847578109154,0.996281524218908,0.0162266925810842,1
"EMC2 (9694)",0.156763177373958,5.33389272134052,2.68611579608045,0.00745338755701517,0.0165935168498079,-3.36833554678258,263,0.996273306221492,0.00372669377850758,1,0.0169382302221627
"THOC3 (84321)",0.1805402497883,6.06160652426418,2.68597246324379,0.00745654228089229,0.0165986099331863,-3.3687124759556,263,0.996271728859554,0.00372827114044614,1,0.0169413773350821
"CCM2 (83605)",-0.169700577791835,5.23188328731232,-2.68593115788983,0.00745745162542574,0.0165987040945414,-3.368821094975,263,0.00372872581271287,0.996271274187287,0.0162677135274784,1
"LIG3 (3980)",-0.155404821087099,4.15064004878572,-2.68571338268519,0.00746224763366748,0.0166074481165927,-3.36939374274892,263,0.00373112381683374,0.996268876183166,0.0162744667007211,1
"TEX261 (113419)",0.132094693628807,5.46324807899464,2.68523907501248,0.00747270279276742,0.0166287832459304,-3.37064079554677,263,0.996263648603616,0.00373635139638371,1,0.0169740652900735
"OR4F17 (81099)",0.0234680660154878,0.0614474027912649,2.68502141492704,0.00747750508009927,0.0166375357105324,-3.37121299710034,263,0.99626124745995,0.00373875254004963,1,0.0169809439209277
"BSG (682)",0.16335532382329,8.76141163386625,2.68456651983019,0.0074875505036103,0.0166579508240692,-3.37240871452986,263,0.996256224748195,0.00374377525180515,1,0.0169997232970962
"MYO15A (51168)",0.115845387659144,0.397093071636459,2.68434556511866,0.00749243421204293,0.0166668789862131,-3.37298943531605,263,0.996253782893979,0.00374621710602147,1,0.0170067773957019
"OR2T2 (401992)",-0.0178632625792956,0.0103553077074411,-2.68409570345112,0.00749796029491505,0.0166772338661384,-3.37364607431746,263,0.00374898014745752,0.996251019852542,0.0163486277774321,1
"ALG12 (79087)",0.131998520894024,3.49603539877054,2.68399067503985,0.00750028425696455,0.0166804648949035,-3.37392207229246,263,0.996249857871518,0.00375014212848228,1,0.0170205597220637
"TMPRSS12 (283471)",0.0161728055758236,0.0148836710124292,2.68358716325929,0.00750921878179816,0.0166983952095184,-3.37498233937242,263,0.996245390609101,0.00375460939089908,1,0.0170367959657198
"TTC17 (55761)",-0.144920233756377,5.20715634866925,-2.68323467613789,0.00751703135323707,0.0167138267394159,-3.37590840716546,263,0.00375851567661854,0.996241484323381,0.0163864778212674,1
"ACTB (60)",-0.18054683450649,11.4414082727111,-2.68227377352906,0.00753836605976184,0.0167593171348369,-3.37843232639601,263,0.00376918302988092,0.996230816970119,0.0164292440628507,1
"URM1 (81605)",-0.130821492442112,5.76834550693188,-2.68193567709688,0.00754588567811558,0.0167722149574221,-3.37932016562283,263,0.00377294283905779,0.996227057160942,0.0164412083269016,1
"SLC44A4 (80736)",0.385451995585586,0.868619947206167,2.6819341464731,0.00754591973611974,0.0167722149574221,-3.3793241847842,263,0.99622704013194,0.00377295986805987,1,0.017116005619464
"DKK2 (27123)",-0.233974934962428,0.419439087150409,-2.68187252503384,0.00754729099335619,0.0167733153908534,-3.37948599049356,263,0.0037736454966781,0.996226354503322,0.0164412083269016,1
"PTH2 (113091)",-0.0488346245611919,0.0389824756598973,-2.68166595189,0.00755188948454647,0.0167815870333323,-3.38002838430925,263,0.00377594474227323,0.996224055257727,0.0164474826270942,1
"RBBP9 (10741)",0.161111932225686,3.24908523719994,2.68148526580414,0.00755591377336459,0.0167885809281908,-3.3805027738023,263,0.996222043113318,0.00377795688668229,1,0.0171346142237967
"GAL3ST1 (9514)",0.341217578059072,0.845046846222995,2.68138297005602,0.00755819298632795,0.0167902105760315,-3.3807713364637,263,0.996220903506836,0.00377909649316398,1,0.0171357231798037
"PPP4R3A (55671)",-0.141318683624918,5.61905363898259,-2.68135130916589,0.00755889853592857,0.0167902105760315,-3.38085445552169,263,0.00377944926796428,0.996220550732036,0.0164569719732125,1
"EGR3 (1960)",-0.240327360186504,0.696234271483098,-2.68131601600933,0.00755968509885241,0.0167902105760315,-3.38094710921106,263,0.00377984254942621,0.996220157450574,0.0164569719732125,1
"PDK2 (5164)",0.252381175703204,3.84488905626615,2.68129491468718,0.00756015540980941,0.0167902105760315,-3.38100250508746,263,0.996219922295095,0.00378007770490471,1,0.0171361135644555
"SREK1 (140890)",-0.165164352226418,5.57454693603767,-2.68071435042845,0.00757310547805615,0.0168170202148135,-3.38252645481538,263,0.00378655273902808,0.996213447260972,0.016482438753059,1
"SPATC1 (375686)",-0.0737797662077202,0.171385056872736,-2.68038247603716,0.00758051722478735,0.0168315265311214,-3.38339746283858,263,0.00379025861239368,0.996209741387606,0.0164930885386984,1
"OPN1SW (611)",-0.0596880691275544,0.210122509616712,-2.68034096297605,0.00758144479421989,0.0168316339024174,-3.38350640694311,263,0.00379072239710995,0.99620927760289,0.0164930885386984,1
"EMC4 (51234)",0.125909545186269,6.80950362187423,2.68001033680512,0.00758883596145339,0.0168460894765844,-3.38437402155712,263,0.996205582019273,0.0037944179807267,1,0.0171970496740132
"TEX29 (121793)",-0.0749109215236805,0.228381656417457,-2.67972219527212,0.00759528266430928,0.0168584453710767,-3.38513006490939,263,0.00379764133215464,0.996202358667845,0.0165194377784068,1
"PPP1CA (5499)",0.125653929902213,7.43618715997361,2.67960576579819,0.00759788898262524,0.0168622752936909,-3.38543553723075,263,0.996201055508687,0.00379894449131262,1,0.0172134895483287
"MMP23B (8510)",-0.211707952382227,1.03395777061287,-2.6791439442596,0.00760823495579593,0.016883279238873,-3.38664707652793,263,0.00380411747789797,0.996195882522102,0.0165438493859334,1
"NOV (4856)",0.431917719270325,1.82915364610773,2.67903600438206,0.00761065490787873,0.0168866918818301,-3.38693021592228,263,0.996194672546061,0.00380532745393937,1,0.017238331466686
"LRFN2 (57497)",-0.163517058952129,0.222232867787112,-2.67874438675653,0.00761719627332029,0.0168992473584939,-3.38769510881616,263,0.00380859813666015,0.99619140186334,0.0165592538717204,1
"UGT2B17 (7367)",-0.121091505794312,0.116142827834838,-2.67867385495657,0.00761877915284753,0.0169008004753318,-3.3878800966862,263,0.00380938957642377,0.996190610423576,0.0165592538717204,1
"POC1B (282809)",-0.164599147470479,3.49805456394116,-2.67785646657879,0.0076371446201509,0.0169395778714134,-3.39002356309356,263,0.00381857231007545,0.996181427689925,0.016595402566194,1
"LRFN3 (79414)",0.230326320447589,2.84106233676351,2.67738735212495,0.00764770286885883,0.0169610314783866,-3.39125345092359,263,0.996176148565571,0.00382385143442941,1,0.0173181480626252
"TOMM40 (10452)",0.153363843711491,6.30316061682159,2.67721825667841,0.00765151187613425,0.0169675134202148,-3.3916967208061,263,0.996174244061933,0.00382575593806712,1,0.0173226754206142
"GCNA (93953)",-0.130443085590875,1.21105112388582,-2.67709758000367,0.00765423125530241,0.0169715778493756,-3.39201304817597,263,0.0038271156276512,0.996172884372349,0.0166287565991272,1
"BMT2 (154743)",-0.155573499894987,2.2234618017821,-2.67646106932775,0.00766858903587975,0.0170014439493783,-3.39368129131108,263,0.00383429451793987,0.99616570548206,0.0166561684255596,1
"SEC14L5 (9717)",0.0818341233014332,0.134517716381374,2.67611571602705,0.00767638930118282,0.0170167666491251,-3.39458627287422,263,0.996161805349409,0.00383819465059141,1,0.0173735923513144
"LRRC31 (79782)",0.162703381803604,0.26618457430926,2.67606071531372,0.00767763222378392,0.0170175513826698,-3.39473038908137,263,0.996161183888108,0.00383881611189196,1,0.0173735923513144
"RMI1 (80010)",-0.175584875265827,3.59917062262781,-2.67591726616367,0.00768087478177741,0.0170227676339832,-3.39510624968545,263,0.00384043739088871,0.996159562609111,0.0166790683782154,1
"TNS1 (7145)",-0.417521965557985,1.82059711248814,-2.67556618258429,0.00768881594986668,0.0170383947846102,-3.39602606425427,263,0.00384440797493334,0.996155592025067,0.0166925258045189,1
"TUBGCP2 (10844)",-0.118182058193223,4.74986175999268,-2.67541786189721,0.00769217303572529,0.0170438611800839,-3.39641461884554,263,0.00384608651786264,0.996153913482137,0.0166960272784495,1
"SSBP3 (23648)",-0.259861316337307,4.54738761980378,-2.67442574671415,0.00771466243702878,0.0170917136551879,-3.39901311638399,263,0.00385733121851439,0.996142668781486,0.0167410448531488,1
"POP7 (10248)",0.139175903191263,5.85620424448594,2.67415065486319,0.00772090871122898,0.0171035728266336,-3.39973345682481,263,0.996139545644386,0.00386045435561449,1,0.0174673926220477
"PHYHIP (9796)",0.133933810375453,0.507153324956226,2.67386733184026,0.00772734663412819,0.0171158537502893,-3.40047527556679,263,0.996136326682936,0.0038636733170641,1,0.0174778265552635
"TREML4 (285852)",0.0295676362952507,0.0354157013883742,2.67378472173156,0.0077292246841411,0.0171180330117072,-3.40069155747978,263,0.996135387657929,0.00386461234207055,1,0.0174779444074176
"ITPRID1 (223075)",0.120860170085057,0.115417392608502,2.67349982052277,0.00773570474694643,0.01713040273864,-3.40143740877406,263,0.996132147626527,0.00386785237347321,1,0.0174884661874755
"SLC19A1 (6573)",-0.197384408677987,4.05707339166886,-2.67312610794397,0.00774421222155244,0.0171472587056905,-3.40241564468371,263,0.00387210611077622,0.996127893889224,0.01680135978801,1
"STAB1 (23166)",-0.183734863489448,0.284746815513037,-2.67248451830792,0.00775883746034494,0.0171776551799287,-3.4040947693482,263,0.00387941873017247,0.996120581269827,0.0168292753615277,1
"LCTL (197021)",0.170810334352285,0.598074193004006,2.67141226224553,0.00778333528351103,0.0172288438319358,-3.40690012904952,263,0.996108332358244,0.00389166764175551,1,0.0175887948893311
"TMEM198 (130612)",0.244930492184909,1.66541478877223,2.67139377048481,0.00778375837350672,0.0172288438319358,-3.40694849970945,263,0.996108120813247,0.00389187918675336,1,0.0175887948893311
"KCNB2 (9312)",0.169435479275195,0.209403993560696,2.6709980353914,0.00779281771503968,0.017246902004245,-3.40798358356422,263,0.99610359114248,0.00389640885751984,1,0.017605036283212
"XRRA1 (143570)",0.170304771258017,2.8814057624,2.67091916874229,0.00779462429672508,0.0172489062000352,-3.40818984916243,263,0.996102687851637,0.00389731214836254,1,0.017605036283212
"PRDX5 (25824)",0.151068800231224,8.23005493845556,2.6706885663146,0.00779990881675486,0.0172586054539939,-3.40879292620274,263,0.996100045591623,0.00389995440837743,1,0.0176128160400985
"IL17RA (23765)",-0.189440115584439,2.59957962648105,-2.67057554088511,0.00780250009986402,0.0172623439167684,-3.40908849452651,263,0.00390125004993201,0.996098749950068,0.0169201474752828,1
"MSRB1 (51734)",0.184577759519082,4.55930271254176,2.67035011515999,0.00780767064372636,0.0172717872432976,-3.40967796004924,263,0.996096164678137,0.00390383532186318,1,0.0176261847645634
"PPA2 (27068)",-0.144623978510778,6.03151684611066,-2.66970676401605,0.00782244399150659,0.0173024688357484,-3.41135999198348,263,0.00391122199575329,0.996088778004247,0.0169595546742245,1
"NHSL2 (340527)",-0.173315953731772,0.504141243086764,-2.66948371402345,0.00782757177441733,0.0173118107728102,-3.41194306074597,263,0.00391378588720867,0.996086214112791,0.0169668290363955,1
"NXPH4 (11247)",0.328570200201078,2.05109277172775,2.66867701459175,0.0078461425214535,0.0173508781830548,-3.41405143530241,263,0.996076928739273,0.00392307126072675,1,0.017708860225266
"PGAM4 (441531)",-0.0666434670566145,0.473293600465791,-2.66858708890851,0.00784821511937121,0.0173534569467824,-3.41428642495792,263,0.0039241075596856,0.996075892440314,0.0170077235957938,1
"AMH (268)",-0.351973156087431,2.34843403229652,-2.66820659154923,0.0078569902277209,0.0173708535534691,-3.4152806378269,263,0.00392849511386045,0.99607150488614,0.017022886025293,1
"SMTNL1 (219537)",-0.0979394472662556,0.225873823738317,-2.66785696348436,0.0078650611911907,0.0173866895432049,-3.41619406972848,263,0.00393253059559535,0.996067469404405,0.0170365163435341,1
"DUSP6 (1848)",0.466269055645027,4.6453419045171,2.66759086666457,0.0078712088740079,0.01739827071747,-3.41688919133114,263,0.996064395562996,0.00393560443700395,1,0.0177612473696378
"TTC28 (23331)",-0.296737744452717,1.82608463329695,-2.66706005716656,0.00788348515652808,0.0174233941164366,-3.41827561713954,263,0.00394174257826404,0.996058257421736,0.0170725610674857,1
"BMPR2 (659)",0.217851717270095,3.32787126165695,2.66696035653687,0.00788579289778824,0.017426482654422,-3.41853599609303,263,0.996057103551106,0.00394289644889412,1,0.0177899622007139
"MTX2 (10651)",0.149695475883102,5.55225602931828,2.66670253592201,0.00789176340972871,0.0174376637483664,-3.41920927851575,263,0.996054118295136,0.00394588170486435,1,0.0177992364179838
"UXS1 (80146)",0.204617098184748,5.4375532153705,2.66640278409873,0.00789871005302703,0.0174509988753779,-3.41999198200464,263,0.996050644973486,0.00394935502651351,1,0.0178085817152223
"ISYNA1 (51477)",0.448368413545245,4.29393126487957,2.66635798671303,0.00789974868832358,0.0174512795856527,-3.42010894831499,263,0.996050125655838,0.00394987434416179,1,0.0178085817152223
"MTCP1 (4515)",0.165453686481754,3.8267179458069,2.66628296494103,0.00790148835609582,0.0174531086984076,-3.42030482644017,263,0.996049255821952,0.00395074417804791,1,0.0178085817152223
"GOLGA6L10 (647042)",-0.158257422973996,1.40782394429496,-2.66537474654289,0.0079225762010573,0.017496767632016,-3.42267571397025,263,0.00396128810052865,0.996038711899471,0.0171505516284426,1
"GRK6 (2870)",-0.163889821150741,5.20004752335508,-2.66535299650322,0.00792308183252961,0.017496767632016,-3.42273248240995,263,0.0039615409162648,0.996038459083735,0.0171505516284426,1
"ZNF616 (90317)",-0.150358576403485,2.44846621904761,-2.66480508516592,0.00793582890168455,0.0175228960200518,-3.42416240328304,263,0.00396791445084227,0.996032085549158,0.017174260512531,1
"SMC1B (27127)",0.177724259247502,0.410005710146583,2.66371876860299,0.00796115635471645,0.0175767935941289,-3.42699659005184,263,0.996019421822642,0.00398057817735822,1,0.0179388391307311
"SND1 (27044)",-0.141265439689646,6.72223801194555,-2.66237514902626,0.00799258322955673,0.0176441436054698,-3.4305005209121,263,0.00399629161477836,0.996003708385222,0.0172915010679333,1
"SAR1A (56681)",-0.135137970670549,5.51520826874702,-2.6623310752543,0.00799361598679534,0.0176443888448299,-3.43061542864212,263,0.00399680799339767,0.996003192006602,0.0172915010679333,1
"HOXA4 (3201)",0.312395686424478,1.56605269959047,2.66175559295868,0.00800711195877005,0.0176721410351273,-3.4321156377264,263,0.995996444020615,0.00400355597938503,1,0.0180381444267703
"ABCF2 (10061)",-0.146540617663498,5.24793472349176,-2.66156603089301,0.0080115619673063,0.0176799241846815,-3.4326097327647,263,0.00400578098365315,0.995994219016347,0.0173264055921952,1
"HSD3B7 (80270)",0.343618876052194,2.68490220474574,2.66101087051916,0.00802460724925782,0.0177066714130696,-3.43405656561644,263,0.995987696375371,0.00401230362462891,1,0.0180733036682108
"MICU3 (286097)",-0.234282479153148,1.01253607906302,-2.66053775721272,0.00803573962030803,0.0177291920354013,-3.43528933933638,263,0.00401786981015401,0.995982130189846,0.0173747683861731,1
"AJM1 (389813)",-0.14147336022665,1.50910905811461,-2.66020938585843,0.00804347435848567,0.0177442121593512,-3.43614483887325,263,0.00402173717924283,0.995978262820757,0.0173875647153173,1
"NLRX1 (79671)",-0.206416723500095,2.9380223698874,-2.65996731929805,0.00804918047944904,0.0177547541304957,-3.43677542436995,263,0.00402459023972452,0.995975409760275,0.0173959709978068,1
"DHX36 (170506)",0.130015790530636,5.40373466723049,2.65947536764882,0.00806078822360286,0.0177783098793379,-3.43805679054413,263,0.995969605888199,0.00403039411180143,1,0.0181505210247769
"STT3A (3703)",0.162646717922871,7.42296396337621,2.65925843913625,0.00806591148866253,0.0177875601358087,-3.43862174198245,263,0.995967044255669,0.00403295574433127,1,0.0181577856936683
"C16orf96 (342346)",-0.0433981227989858,0.0679266858173987,-2.6591600988187,0.00806823498399641,0.0177906347078585,-3.43887783693617,263,0.0040341174919982,0.995965882508002,0.0174332156358496,1
"TRAF1 (7185)",-0.301028472252279,1.67623945236654,-2.657570857287,0.00810586754643789,0.0178715568707828,-3.44301521417906,263,0.00405293377321895,0.995947066226781,0.0175105764284594,1
"KBTBD4 (55709)",-0.129653320809317,3.95900302175615,-2.65745756224528,0.0081085563320146,0.0178754263496185,-3.44331007066557,263,0.0040542781660073,0.995945721833993,0.0175109735083884,1
"MAP1LC3B (81631)",-0.182321003890344,5.40685227077484,-2.6574089551211,0.00810971015071935,0.0178759114709696,-3.44343656958856,263,0.00405485507535968,0.99594514492464,0.0175109735083884,1
"SFTPB (6439)",0.145473507481326,0.15257138441117,2.65731998346809,0.00811182251011062,0.0178785091104718,-3.44366811043358,263,0.995944088744945,0.00405591125505531,1,0.0182568457716386
"DEPTOR (64798)",-0.381257506163281,1.97175383555599,-2.65720269854976,0.00811460783593746,0.017882589203544,-3.44397332250972,263,0.00405730391796873,0.995942696082031,0.0175175972497955,1
"TEX45 (374877)",0.176139045821725,0.580386694873557,2.65715454912507,0.00811575155491484,0.0178830510781871,-3.4440986185891,263,0.995942124222543,0.00405787577745742,1,0.018261394895074
"RXFP3 (51289)",0.0508137417209133,0.0389832795658981,2.6568658709482,0.0081226117167058,0.0178961075733244,-3.44484978045213,263,0.995938694141647,0.0040613058583529,1,0.018272535687969
"ZNF518A (9849)",-0.19444171238507,2.79240537493266,-2.65634750785557,0.00813494318784151,0.0179212143139284,-3.4461983999101,263,0.00406747159392075,0.995932528406079,0.0175575369095871,1
"SGCG (6445)",-0.136810728417658,0.244432448683696,-2.65622429054612,0.00813787690652979,0.0179256144860898,-3.44651893531292,263,0.0040689384532649,0.995931061546735,0.0175599093213037,1
"ZNF554 (115196)",-0.131630770378452,1.37347248895775,-2.65609355205983,0.00814099073755849,0.0179304103405223,-3.44685902034606,263,0.00407049536877925,0.995929504631221,0.0175626692224273,1
"WRAP53 (55135)",-0.151822661908564,3.83930295455254,-2.65570677244315,0.00815020902673188,0.0179486485226913,-3.44786503995749,263,0.00407510451336594,0.995924895486634,0.0175785941423789,1
